Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_St,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",64,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,27,107198.62963,19802.962963,17393.481481
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",65,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,24,72291.208333,10566.083333,8291.7916667
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",163,MAJOR CHEST PROCEDURES WITH MCC,18,239755.61111,46868.166667,42856.5
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,11,86535.454545,15294.636364,11303.363636
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,59,92665.898305,18950.949153,17444.576271
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,23,69234.652174,11810.565217,10467.782609
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,21,61665.571429,11038.52381,9667.5714286
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,65,80427.969231,13294.184615,11907.461538
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,11,127568.90909,33312.272727,31859.909091
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,13,77968,22819.153846,21414
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,14,195250,29256.785714,27558.142857
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,30,117051.06667,19819.633333,16941.766667
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",252,OTHER VASCULAR PROCEDURES WITH MCC,16,199340.8125,31962.4375,30846.125
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",253,OTHER VASCULAR PROCEDURES WITH CC,21,181219.33333,26760.333333,25371.952381
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,11,257556.45455,35845.909091,34243.454545
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",77,83886.38961,16670.974026,14572.493506
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",29,59619.068966,9413.3793103,8078.5517241
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",291,HEART FAILURE AND SHOCK WITH MCC,154,79234.220779,12981.051948,11801.12987
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,28,82565.678571,12018.714286,10163
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,28,55889.892857,7628,5887.0714286
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,12,49797.666667,6001.5833333,4599.6666667
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",312,SYNCOPE AND COLLAPSE,14,67492.357143,8758.4285714,7411.5714286
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,21,335616.52381,52715.857143,51207.52381
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,22,170334.09091,24943.409091,21460.318182
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,34,109939.58824,17998.176471,16845.264706
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",378,GASTROINTESTINAL HEMORRHAGE WITH CC,39,86856.179487,10957.871795,8960.6666667
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",11,100971.90909,12752.727273,11313.909091
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",21,68280.190476,8110.2857143,6663.2857143
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,14,84096.714286,9520,7935.8571429
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,14,162868.64286,36406.357143,34718.142857
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,23,154432.3913,27488.478261,26009.217391
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,41,136235.31707,20548.463415,19037.97561
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",482,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT CC/MCC,16,107262.6875,15908.6875,14216.3125
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",493,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH CC",15,118220.53333,22205.2,20390.4
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",521,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITH MCC,14,161600,28200,26798.642857
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,20,155888.35,20832.55,19100.2
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",603,CELLULITIS WITHOUT MCC,24,63900.916667,9055.8333333,7483.4583333
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",638,DIABETES WITH CC,13,65368.923077,9073.0769231,7382.1538462
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",29,100752.82759,16040.931034,11025.034483
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",682,RENAL FAILURE WITH MCC,53,94231.735849,14892.849057,13577.490566
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",683,RENAL FAILURE WITH CC,38,53407.052632,9066.9736842,7939.7631579
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,29,71726.517241,11571.827586,10208.62069
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,24,64304.291667,8311.5416667,6873.7916667
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,18,82256.833333,15480.944444,14194.277778
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,69,320401.15942,57358.84058,54913.768116
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",854,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH CC,25,157730.12,31642.68,18078.08
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,335,129715.49552,21362.032836,18613.725373
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,57,79240.824561,10640.403509,8706.9298246
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",896,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",14,101259.21429,18046.357143,16619.714286
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",897,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",11,85575.363636,8935.1818182,7913.6363636
50006,Providence St Joseph Hospital,Eureka,2700 Dolbeer St,6,95501,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",917,POISONING AND TOXIC EFFECTS OF DRUGS WITH MCC,13,113814.84615,15113.923077,12357.692308
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",3,"ECMO OR TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NEC",11,772298.36364,267828.54545,207124.72727
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",23,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITH MCC O,18,293675.16667,62155.444444,60688.222222
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",25,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,11,138004.63636,46124.909091,44784.090909
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",56,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITH MCC,11,75768.363636,22969.909091,21931.454545
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",57,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,17,55457.705882,13509.529412,12272.176471
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",62,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",12,96037,21137.083333,19785.416667
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",64,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,45,117977.53333,23672.444444,19892.955556
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",65,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,72,76485.875,11988.763889,9508.2083333
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",66,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,17,66168.235294,8114.1764706,6136.0588235
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",69,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,18,53497.333333,9160.3888889,7904.4444444
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",71,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,16,73287.625,11952.1875,10726.6875
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",91,OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,11,102979.63636,19162.181818,17952
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",92,OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,12,74565.333333,11109.666667,9751.25
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",100,SEIZURES WITH MCC,11,137730.90909,25586.363636,22571.454545
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,13,68151.153846,15377.692308,14357.846154
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,65,65158.630769,18997.938462,17775.692308
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,17,46417.882353,12030.411765,10391.176471
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,44,84477.818182,16457.636364,13686.318182
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,15,67448.066667,12086.133333,10996.066667
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,34,68106.117647,13973.882353,12671.294118
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",202,BRONCHITIS AND ASTHMA WITH CC/MCC,13,56614.384615,10356.846154,8659.6923077
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,11,138126.45455,28698.909091,25191.272727
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",229,OTHER CARDIOTHORACIC PROCEDURES WITHOUT MCC,15,172638.66667,35892.066667,34599.133333
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,27,221440.81481,41633.037037,31495.666667
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,29,154814.7931,24473.448276,19397.517241
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",252,OTHER VASCULAR PROCEDURES WITH MCC,19,183768.84211,38117.473684,36895.421053
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,23,362985.95652,86154.826087,74776.652174
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,36,225028.5,56404.638889,55063.277778
50007,Mills-Peninsula Medical Center,Burlingame,1501 Trousdale Drive,6,94010,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,11,236827.54545,55681.272727,54186.818182
